-0.8083922,0.1390747,3.1962600
-0.9861091,0.2274101,3.0771019
-1.1538969,0.3357518,2.9798639
-1.3094315,0.4593274,2.9047192
-1.4533543,0.5953998,2.8452359
-1.5871053,0.7431444,2.7929373
-1.7105816,0.9013002,2.7431189
-1.8220183,1.0667026,2.6908179
-1.9215263,1.2388935,2.6362776
-2.0094325,1.4188671,2.5802855
-2.0838578,1.6036732,2.5217593
-2.1444660,1.7936640,2.4599061
-2.1903484,1.9882290,2.3959823
-2.2201995,2.1851499,2.3240655
-2.2327960,2.3842701,2.2920834
-2.2271436,2.5835319,2.3191469
-2.2031360,2.7815819,2.3508281
-2.1609906,2.9763013,2.3839649
-2.1008077,3.1665464,2.4174340
-2.0229059,3.3501484,2.4456797
-1.9277295,3.5248792,2.4690000
-1.8148449,3.6897975,2.4881621
-1.6855544,3.8412816,2.5391628
-1.5410837,3.9784038,2.6543393
-1.3838432,4.1016260,2.7783737
-1.2169483,4.2093432,2.9049260
-1.0406274,4.3020014,3.0317419
-0.8582189,4.3800515,3.1617981
-0.6704069,4.4471526,3.2937592
-0.4800800,4.5063545,3.4283596
-0.2888584,4.5602985,3.5629302
-0.0949395,4.6120324,3.6967241
0.0968635,4.6624171,3.8228840
0.2899482,4.7141165,3.9403247
0.4820501,4.7680580,4.0448263
0.6729548,4.8255352,4.1355004
0.8629560,4.8878919,4.2189737
1.0502523,4.9556967,4.2919975
1.2356103,5.0302371,4.3637066
1.4176823,5.1120135,4.4393366
1.5957964,5.2018946,4.4765917
1.7695777,5.3003740,4.3935317
1.9384211,5.4063167,4.2912848
2.1031544,5.5182960,4.1652894
2.2654606,5.6342393,4.0463405
2.4260412,5.7515729,3.9305743
2.5873537,5.8692177,3.8285070
2.7495880,5.9846978,3.7295967
2.9144617,6.0968219,3.6384977
3.0825234,6.2038135,3.5519877
3.2547651,6.3043191,3.4693050
3.4312035,6.3965452,3.3931314
3.6127699,6.4793199,3.3190938
3.7984497,6.5507326,3.2512458
3.9888201,6.6097991,3.1862882
4.1829363,6.6552053,3.1257447
4.3798600,6.6860412,3.0705443
